Analysis by Brandon Lampe, performed on: 2016/07/29 14:36:2
Experimental results below begin at: 2015/07/17 16:07:44
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
3.024000e+02,3.500000e-03,0.000000e+00,0.000000e+00,8.800040e-01,8.736541e-01,-7.241914e-03,8.184709e-04,1.990570e+01,0.000000e+00,1.990570e+01,2.262002e+01,1.694000e+02
3.124001e+02,3.615742e-03,1.000010e+01,1.157419e-04,8.818640e-01,8.808341e-01,9.428783e-04,5.954716e-04,1.986051e+01,0.000000e+00,1.986051e+01,2.252106e+01,1.693760e+02
3.224002e+02,3.731484e-03,2.000021e+01,2.314839e-04,8.830055e-01,8.841211e-01,4.667640e-03,3.082334e-04,1.988932e+01,0.000000e+00,1.988932e+01,2.252457e+01,1.692782e+02
3.324003e+02,3.847226e-03,3.000031e+01,3.472258e-04,8.842820e-01,8.862810e-01,7.107609e-03,2.128839e-04,1.988477e+01,0.000000e+00,1.988477e+01,2.248690e+01,1.691860e+02
3.424004e+02,3.962968e-03,4.000041e+01,4.629677e-04,8.854980e-01,8.878935e-01,8.925361e-03,1.633509e-04,1.989663e+01,0.000000e+00,1.989663e+01,2.246942e+01,1.690860e+02
3.524005e+02,4.078710e-03,5.000051e+01,5.787096e-04,8.862260e-01,8.891813e-01,1.037466e-02,1.327317e-04,1.989206e+01,0.000000e+00,1.989206e+01,2.244581e+01,1.689860e+02
3.624006e+02,4.194452e-03,6.000062e+01,6.944516e-04,8.870934e-01,8.902537e-01,1.158002e-02,1.118597e-04,1.989752e+01,0.000000e+00,1.989752e+01,2.243001e+01,1.689000e+02
3.724007e+02,4.310193e-03,7.000072e+01,8.101935e-04,8.877440e-01,8.911728e-01,1.261188e-02,9.669624e-05,1.989752e+01,0.000000e+00,1.989752e+01,2.241357e+01,1.688760e+02
3.824008e+02,4.425935e-03,8.000082e+01,9.259354e-04,8.883921e-01,8.919771e-01,1.351397e-02,8.517158e-05,1.989906e+01,0.000000e+00,1.989906e+01,2.239896e+01,1.687520e+02
3.924009e+02,4.541677e-03,9.000092e+01,1.041677e-03,8.891091e-01,8.926921e-01,1.431533e-02,7.611193e-05,1.990393e+01,0.000000e+00,1.990393e+01,2.238638e+01,1.686000e+02
4.024010e+02,4.657419e-03,1.000010e+02,1.157419e-03,8.895981e-01,8.933359e-01,1.503622e-02,6.880067e-05,1.990095e+01,0.000000e+00,1.990095e+01,2.237073e+01,1.686000e+02
4.124011e+02,4.773161e-03,1.100011e+02,1.273161e-03,8.902420e-01,8.939214e-01,1.569135e-02,6.277505e-05,1.988388e+01,0.000000e+00,1.988388e+01,2.233536e+01,1.685860e+02
4.224012e+02,4.888903e-03,1.200012e+02,1.388903e-03,8.905841e-01,8.944582e-01,1.629173e-02,5.772270e-05,1.989296e+01,0.000000e+00,1.989296e+01,2.233698e+01,1.684860e+02
4.324013e+02,5.004645e-03,1.300013e+02,1.504645e-03,8.911420e-01,8.949540e-01,1.684582e-02,5.342504e-05,1.990393e+01,0.000000e+00,1.990393e+01,2.233531e+01,1.683860e+02
4.424014e+02,5.120387e-03,1.400014e+02,1.620387e-03,8.914623e-01,8.954145e-01,1.736025e-02,4.972448e-05,1.990393e+01,0.000000e+00,1.990393e+01,2.232728e+01,1.682844e+02
4.524015e+02,5.236129e-03,1.500015e+02,1.736129e-03,8.918961e-01,8.958444e-01,1.784032e-02,4.650449e-05,1.990545e+01,0.000000e+00,1.990545e+01,2.231813e+01,1.682000e+02
4.624016e+02,5.351871e-03,1.600016e+02,1.851871e-03,8.922720e-01,8.962477e-01,1.829035e-02,4.367706e-05,1.991028e+01,0.000000e+00,1.991028e+01,2.231413e+01,1.681760e+02
4.724017e+02,5.467613e-03,1.700017e+02,1.967613e-03,8.925655e-01,8.966273e-01,1.871387e-02,4.117446e-05,1.991028e+01,0.000000e+00,1.991028e+01,2.230680e+01,1.680782e+02
4.824018e+02,5.583355e-03,1.800018e+02,2.083355e-03,8.928561e-01,8.969860e-01,1.911384e-02,3.894370e-05,1.991028e+01,0.000000e+00,1.991028e+01,2.229954e+01,1.680000e+02
4.924019e+02,5.699097e-03,1.900019e+02,2.199097e-03,8.932561e-01,8.973260e-01,1.949275e-02,3.694273e-05,1.991117e+01,0.000000e+00,1.991117e+01,2.229055e+01,1.679860e+02
5.024021e+02,5.814839e-03,2.000021e+02,2.314839e-03,8.936280e-01,8.976490e-01,1.985271e-02,3.513775e-05,1.991573e+01,0.000000e+00,1.991573e+01,2.228638e+01,1.679000e+02
5.124022e+02,5.930580e-03,2.100022e+02,2.430580e-03,8.938421e-01,8.979568e-01,2.019551e-02,3.350130e-05,1.991117e+01,0.000000e+00,1.991117e+01,2.227593e+01,1.679000e+02
5.224023e+02,6.046322e-03,2.200023e+02,2.546322e-03,8.941312e-01,8.982507e-01,2.052274e-02,3.201082e-05,1.991662e+01,0.000000e+00,1.991662e+01,2.227483e+01,1.679000e+02
5.324024e+02,6.162064e-03,2.300024e+02,2.662064e-03,8.944201e-01,8.985319e-01,2.083574e-02,3.064758e-05,1.991662e+01,0.000000e+00,1.991662e+01,2.226763e+01,1.679000e+02
5.424025e+02,6.277806e-03,2.400025e+02,2.777806e-03,8.948437e-01,8.988014e-01,2.113570e-02,2.939597e-05,1.991662e+01,0.000000e+00,1.991662e+01,2.225709e+01,1.679000e+02
5.524026e+02,6.393548e-03,2.500026e+02,2.893548e-03,8.950421e-01,8.990603e-01,2.142366e-02,2.824279e-05,1.991662e+01,0.000000e+00,1.991662e+01,2.225216e+01,1.679000e+02
5.624027e+02,6.509290e-03,2.600027e+02,3.009290e-03,8.953281e-01,8.993093e-01,2.170056e-02,2.717687e-05,1.991662e+01,0.000000e+00,1.991662e+01,2.224505e+01,1.679000e+02
5.724028e+02,6.625032e-03,2.700028e+02,3.125032e-03,8.955140e-01,8.995491e-01,2.196721e-02,2.618867e-05,1.991573e+01,0.000000e+00,1.991573e+01,2.223944e+01,1.679000e+02
5.824029e+02,6.740774e-03,2.800029e+02,3.240774e-03,8.956281e-01,8.997805e-01,2.222434e-02,2.526998e-05,1.991028e+01,0.000000e+00,1.991028e+01,2.223052e+01,1.679000e+02
5.924030e+02,6.856516e-03,2.900030e+02,3.356516e-03,8.958624e-01,9.000039e-01,2.247261e-02,2.441371e-05,1.991028e+01,0.000000e+00,1.991028e+01,2.222470e+01,1.679000e+02
6.024031e+02,6.972258e-03,3.000031e+02,3.472258e-03,8.962481e-01,9.002199e-01,2.271262e-02,2.361371e-05,1.991028e+01,0.000000e+00,1.991028e+01,2.221514e+01,1.679000e+02
6.124032e+02,7.088000e-03,3.100032e+02,3.588000e-03,8.964655e-01,9.004290e-01,2.294489e-02,2.286460e-05,1.991028e+01,0.000000e+00,1.991028e+01,2.220975e+01,1.678563e+02
