50,42724.41525,10.1445,179.1,189.8,167.3,23,22.5,175.7,3.19905,507.076,0,4.06014,3.97931,-1.24048,0,0,9.864510923,9.864510923,9.864510923,,-87.781,0,0,0,0,0.766246428,0.766246428,0.766246428,0.766246428,0.766246428,0.766246428
51,42724.41538,10.1445,178.5,191,167.3,23.2,22.5,175.7,3.19905,507.076,0,4.06014,3.97915,-1.24048,0,0.0004064,9.864510923,9.864104523,9.864307723,,-87.781,0,-0.105162736,-0.05258239,-0.05258239,0.766291228,0.766291228,0.766246428,0.766336032,0.766291228,0.766291228
52,42724.4155,10.1445,178,192.2,167.3,23.1,22.5,175.6,3.19905,507.076,0,4.06027,3.97926,-1.24048,-0.0003302,0.000127,9.864841123,9.864383923,9.864612523,,-87.781,0.08545074,-0.032864233,0.026291961,0.026291961,0.766224029,0.766224029,0.766173635,0.766274427,0.766224029,0.766224029
53,42724.41561,10.1445,177.6,193.5,167.4,23.1,22.4,175.5,3.19905,507.076,0,4.06001,3.97879,-1.24048,0.0003302,0.0013208,9.864180723,9.863190123,9.863685423,,-87.781,-0.085445346,-0.341749018,-0.21360325,-0.21360325,0.766428451,0.766428451,0.76631923,0.766537692,0.766428451,0.766428451
54,42724.41573,10.1445,177.1,194.6,167.3,23.1,22.4,175.5,3.19905,507.076,0,4.06014,3.97879,-1.24048,0,0.0013208,9.864510923,9.863190123,9.863850523,,-87.781,0,-0.341749018,-0.170885297,-0.170885297,0.766392042,0.766392042,0.766246428,0.766537692,0.766392042,0.766392042
55,42724.41583,16.8586,176.6,195.5,167.3,23,22.5,175.4,3.19905,505.652,0,4.06049,3.97874,-1.24048,-0.000889,0.0014478,9.865399923,9.863063123,9.864231523,,-87.781,0.230071974,-0.374604952,-0.072300259,-0.072300259,0.766308029,0.766308029,0.766050467,0.766565706,0.766308029,0.766308029
56,42724.41595,45.5466,176.6,196.2,167.3,23,22.5,175.3,3.19905,491.041,0,4.06042,3.97844,-1.24048,-0.0007112,0.0022098,9.865222123,9.862301123,9.863761623,,-87.781,0.184054451,-0.571723802,-0.193887439,-0.193887439,0.766411646,0.766411646,0.766089654,0.766733819,0.766411646,0.766411646
57,42724.41606,161.519,179.5,196.7,167.3,23,22.5,174.9,3.22246,457.175,0,4.06042,3.97792,-1.24048,-0.0007112,0.0035306,9.865222123,9.860980323,9.863101223,,-87.781,0.184054451,-0.913328439,-0.364748255,-0.364748255,0.766557302,0.766557302,0.766089654,0.767025331,0.766557302,0.766557302
58,42724.41619,404.145,182.8,196.9,167.3,23.2,22.5,174.4,3.23416,429.671,0,4.06128,3.97689,-1.24048,-0.0028956,0.0061468,9.867406523,9.858364123,9.862885323,,-87.781,0.74952104,-1.589713689,-0.420601919,-0.420601919,0.766604928,0.766604928,0.765608403,0.767603187,0.766604928,0.766604928
59,42724.41631,481.968,185.4,196.8,167.3,23,22.5,174.2,3.24586,424.626,0,4.06162,3.97683,-1.24048,-0.0037592,0.0062992,9.868270123,9.858211723,9.863240923,,-87.781,0.973142731,-1.629104339,-0.32860642,-0.32860642,0.766526487,0.766526487,0.765418252,0.767636866,0.766526487,0.766526487
